year,month,region_code,region_name,npd_total,npd_physical,npd_ie
2022,12,75,Забайкальский край,19583,18503,1080
2022,12,79,Еврейская автономная область,3447,3260,187
2022,12,87,Чукотский автономный округ,734,691,43
2023,1,00,Российская Федерация,6781028,6427447,353581
2023,1,50,Город и космодром Байконур,15,12,3
2023,1,90,Запорожская область,40,37,3
2023,1,93,Донецкая Народная Республика,431,416,15
2023,1,94,Луганская Народная Республика,255,246,9
2023,1,95,Херсонская область,16,16,
2023,1,31,Белгородская область,44056,40424,3632
2023,1,32,Брянская область,29994,28556,1438
2023,1,33,Владимирская область,37537,35353,2184
2023,1,36,Воронежская область,84690,81756,2934
2023,1,37,Ивановская область,26802,25274,1528
2023,1,40,Калужская область,46329,43881,2448
2023,1,44,Костромская область,15684,14748,936
2023,1,46,Курская область,27869,26565,1304
2023,1,48,Липецкая область,31601,30130,1471
2023,1,50,Московская область,493495,456691,36804
2023,1,57,Орловская область,21472,20291,1181
2023,1,62,Рязанская область,30217,28871,1346
2023,1,67,Смоленская область,22986,21892,1094
2023,1,68,Тамбовская область,20150,19137,1013
2023,1,69,Тверская область,41244,39497,1747
2023,1,71,Тульская область,38412,36140,2272
2023,1,76,Ярославская область,45836,44010,1826
2023,1,77,г.Москва,1258694,1179998,78696
2023,1,10,Республика Карелия,21636,20020,1616
2023,1,11,Республика Коми,20379,19094,1285
2023,1,29,Архангельская область,22851,21392,1459
2023,1,35,Вологодская область,30456,28774,1682
2023,1,39,Калининградская область,48033,45587,2446
2023,1,47,Ленинградская область,74274,69410,4864
2023,1,51,Мурманская область,20359,19333,1026
2023,1,53,Новгородская область,18583,17250,1333
2023,1,60,Псковская область,17661,16689,972
2023,1,78,г.Санкт-Петербург,443758,421541,22217
2023,1,83,Ненецкий автономный округ,1233,1159,74
2023,1,01,Республика Адыгея (Адыгея),14547,13889,658
2023,1,08,Республика Калмыкия,7143,6609,534
2023,1,23,Краснодарский край,308275,289732,18543
2023,1,23,Сириус,98,95,3
2023,1,30,Астраханская область,38396,36719,1677
2023,1,34,Волгоградская область,90396,86410,3986
2023,1,61,Ростовская область,192082,181519,10563
2023,1,91,Республика Крым,87082,83461,3621
2023,1,92,г.Севастополь,19787,18690,1097
2023,1,05,Республика Дагестан,219680,216387,3293
2023,1,06,Республика Ингушетия,10542,10254,288
2023,1,07,Кабардино-Балкарская Республика,58323,57116,1207
2023,1,09,Карачаево-Черкесская Республика,16099,15642,457
2023,1,15,Республика Северная Осетия - Алания,26897,26210,687
2023,1,20,Чеченская Республика,99039,97574,1465
2023,1,26,Ставропольский край,91256,87422,3834
2023,1,02,Республика Башкортостан,130624,122947,7677
2023,1,12,Республика Марий Эл,16987,16128,859
2023,1,13,Республика Мордовия,15325,14448,877
2023,1,16,Республика Татарстан (Татарстан),239298,229581,9717
2023,1,18,Удмуртская Республика,47899,45643,2256
2023,1,21,Чувашская Республика - Чувашия,37731,35852,1879
2023,1,43,Кировская область,34376,32156,2220
2023,1,52,Нижегородская область,120853,115213,5640
2023,1,56,Оренбургская область,61845,59202,2643
2023,1,58,Пензенская область,33098,31225,1873
2023,1,59,Пермский край,104772,100315,4457
2023,1,63,Самарская область,158416,151376,7040
2023,1,64,Саратовская область,70643,68212,2431
2023,1,73,Ульяновская область,40799,38823,1976
2023,1,45,Курганская область,20802,19736,1066
2023,1,66,Свердловская область,188843,178937,9906
2023,1,72,Тюменская область,75629,71749,3880
2023,1,74,Челябинская область,134857,129514,5343
2023,1,86,Ханты-Мансийский автономный округ - Югра,54524,51545,2979
2023,1,89,Ямало-Ненецкий автономный округ,14348,13506,842
2023,1,04,Республика Алтай,8109,7552,557
2023,1,17,Республика Тыва,11372,10963,409
2023,1,19,Республика Хакасия,15816,15068,748
2023,1,22,Алтайский край,71677,68382,3295
2023,1,24,Красноярский край,116593,110202,6391
2023,1,38,Иркутская область,83412,80066,3346
2023,1,42,Кемеровская область,69569,66306,3263
2023,1,54,Новосибирская область,142351,135321,7030
2023,1,55,Омская область,73105,70432,2673
2023,1,70,Томская область,39860,37871,1989
2023,1,03,Республика Бурятия,22601,21186,1415
2023,1,14,Республика Саха (Якутия),30721,28638,2083
2023,1,25,Приморский край,59768,56125,3643
2023,1,27,Хабаровский край,45725,43280,2445
2023,1,28,Амурская область,20179,19201,978
2023,1,41,Камчатский край,8115,7611,504
2023,1,49,Магаданская область,3895,3649,246
2023,1,65,Сахалинская область,14592,13728,864
2023,1,75,Забайкальский край,20837,19704,1133
2023,1,79,Еврейская автономная область,3603,3409,194
